Date Time,Doc No,Item Code,Item Brand,Item Description,Qty,Unit Price,Gross Total,Discount Amt,Sub Total,Sub Total (ex)
25/12/2025 13:48:44,T01-101055,P710040,,"1.5"" X 710 NYLON P/BRUSH",1,7.5,7.5,0,7.5,7.5
25/12/2025 13:48:44,T01-101055,V-TECH 502/MC-009,,502 SUPER GLUE,2,3,6,0,6,6
25/12/2025 13:48:44,T01-101055,CCB41409,NIPPON PAINT ,TIMBER FINISH CLEAR BASE 1L,1,36,36,0,36,36
25/12/2025 13:50:25,T01-101056,ECO ANT BAIT PEST ASIA/0836,,ECO ANT BAIT,1,12.9,12.9,0,12.9,12.9
25/12/2025 13:54:43,T01-101057,3919.10.9900 OPP TAPE CLEAR,,"2""x35Y OPP TAPE CLEAR",1,15,15,0,15,15
25/12/2025 13:54:43,T01-101057,JINCAI METAL TAPE DISPENSER,CHINA STOCK,JINCAI METAL TAPE DISPENSER,1,9.9,9.9,0,9.9,9.9
25/12/2025 13:54:43,T01-101057,TR835N,NIPPON PAINT ,"2.5"" SYN PAINT BRUSH 750",1,14.6,14.6,0,14.6,14.6
25/12/2025 13:54:43,T01-101057,TR832N,NIPPON PAINT ,"1"" SYN PAINT BRUSH 750",1,6.2,6.2,0,6.2,6.2
25/12/2025 13:54:43,T01-101057,NO8 1.9CM ART BRUSH,CHINA STOCK,1.9CM ART BRUSH,1,1.9,1.9,0,1.9,1.9
25/12/2025 13:54:43,T01-101057,910102 GOLDLAND JH-A02 SK4 CUTTER BLADE 10PCS,CHINA STOCK,A02 SK4 CUTTER BLADE 10'S,1,3.8,3.8,0,3.8,3.8
25/12/2025 13:54:43,T01-101057,30994104 GOLDLAND UTILITY KNIFE 911104,CHINA STOCK,JH-104 UTILITY KNIFE,1,3.2,3.2,0,3.2,3.2
25/12/2025 13:54:43,T01-101057,DH-3988,CHINA STOCK,DH-3988 DUHENG MAX UTILITY KNIFE,1,8.5,8.5,0,8.5,8.5
25/12/2025 13:54:43,T01-101057,SHACHIHATA EK70 ARTLINE MARKER RED,CHINA STOCK,EK70 ARTLINE MARKER RED,1,2.5,2.5,0,2.5,2.5
25/12/2025 13:54:43,T01-101057,"""ZORRO"" BIG KOREA CUTTER BLADE",,"""ZORRO"" BIG KOREA CUTTER BLADE",1,4.2,4.2,0,4.2,4.2
25/12/2025 13:54:43,T01-101057,6009501,,9501 MOP PAIL COVER,1,6.3,6.3,0,6.3,6.3
25/12/2025 13:54:43,T01-101057,6009500,,9500 5G PAIL,1,12.9,12.9,0,12.9,12.9
25/12/2025 13:54:43,T01-101057,NAISI TOP GRADE MOP,CHINA STOCK,NS A18 WHITE MOP,1,9.5,9.5,0,9.5,9.5
25/12/2025 13:55:46,T01-101058,STEEL HOSE CLIP 12-22MM,,STEEL HOSE CLIP 12-22MM,1,1.3,1.3,0,1.3,1.3
25/12/2025 13:55:46,T01-101058,WN1,CHINA STOCK,ALL SIZE NAILS,0.1,10.5,1.05,0,1.04,1.04
25/12/2025 13:55:46,T01-101058,ACID5002,,3L MOSAIC FLUID 20%,1,13,13,0,12.96,12.96
25/12/2025 13:56:33,T01-101059,"43"" ADJUSTABLE TV WALL BARCKET",CHINA STOCK,"43"" ADJ TV WALL BRAC",1,29.9,29.9,0,29.9,29.9
25/12/2025 13:56:33,T01-101059,500ML SCP SKIM CLOG REMOVER,,500ML SCP CLOG REMOVER,1,15.9,15.9,0,15.9,15.9
25/12/2025 14:01:07,T01-101060,PRAISE 32MM BENDER CLIP NO.85016,,BINDER CLIP 32MM,1,1.8,1.8,0,1.8,1.8
25/12/2025 14:02:37,T01-101061,QL TWIN FLAT 2C 23014 BL/WHT 6,,TWIN FLAT 2C BL/WHT,5,1.2,6,0,5.98,5.98
25/12/2025 14:02:37,T01-101061,CM MULTIPLE CORD 3C 40076 GREY,,40/076 3C WIRE GREY,5,5,25,0,24.94,24.94
25/12/2025 14:02:37,T01-101061,"2.5"" X 680 BOSSKU P/BRUSH",,"2.5""x680 BOSSKU P/BRUSH",1,3.5,3.5,0,3.49,3.49
25/12/2025 14:02:37,T01-101061,"4"" X 680 BOSSKU P/BRUSH",,"4"" X 680 BOSSKU P/BRUSH",1,5.5,5.5,0,5.49,5.49
25/12/2025 14:02:37,T01-101061,"2"" X 680 BOSSKU P/BRUSH",,"2""x680 BOSSKU P/BRUSH",1,3,3,0,2.99,2.99
25/12/2025 14:02:37,T01-101061,ATS4GN,,4G T/SOC NEON ONLY,1,18.5,18.5,0,18.46,18.46
25/12/2025 14:02:37,T01-101061,CCA41509,NIPPON PAINT ,PLATONE HIGH GLOSS A BASE 1L,1,32,32,0,31.91,31.91
25/12/2025 14:02:37,T01-101061,PVC CASING 10*20MM*0.72MM*2M,CHINA STOCK,PVC CASING 10*20MM,6,3.5,21,0,20.95,20.95
25/12/2025 14:02:37,T01-101061,T1-GPW-325,,GP THINNER WHT 325ML,1,4.8,4.8,0,4.79,4.79
25/12/2025 14:03:13,T01-101062,24 IN 1 PRECISION TOOL SET,CHINA STOCK,24 IN 1 PRECISION TOOL SET,1,15.9,15.9,0,15.9,15.9
25/12/2025 14:24:20,T01-101063,"3"" S/STEEL HINGES",,"3"" S/STEEL HINGES",1,5,5,0,5,5
25/12/2025 14:25:49,T01-101064,"3/8"" KNIGHT COMBINATION AUGER",,"3/8"" COMBINATION AUGER/B",1,7,7,0,7,7
25/12/2025 14:25:49,T01-101064,MAXCO BRASS PADLOCK 30MM,CHINA STOCK,MAXCO BRASS PADLOCK 30MM,1,17.9,17.9,0,17.9,17.9
25/12/2025 14:25:49,T01-101064,YDB10-A,,"Y83 4"" DOOR BOLT",1,7.9,7.9,0,7.9,7.9
25/12/2025 14:27:24,T01-101065,12MM DOMINO SEALING TAPE,,12MM SEALING TAPE,1,0.7,0.7,0,0.7,0.7
25/12/2025 14:27:24,T01-101065,CABANA CB2801-BL-DIY,CABANA,CB2801 CABANA ANGLE VALVE ,1,36.9,36.9,0,36.9,36.9
25/12/2025 14:32:25,T01-101066,STAINLESS STEEL 304 NIPPLE 1/2,,"S/S NIPPLE 1/2""",1,5,5,0,5,5
25/12/2025 14:32:25,T01-101066,"STAINLESS STEEL 304 ELBOW 1/2""",,"S/S ELBOW 1/2""",1,5.5,5.5,0,5.5,5.5
25/12/2025 14:47:51,T01-101067,FS-PC23/0.14X2C-R/B - METER,,FS TWISTED WIRE-R/B (60),1,1.2,1.2,0,1.2,1.2
25/12/2025 14:47:51,T01-101067,QL TWIN FLAT 2C 23014 BL/WHT 6,,TWIN FLAT 2C BL/WHT,1,1.2,1.2,0,1.2,1.2
25/12/2025 14:47:51,T01-101067,HENG GUANG 10G ROSIN FLUX,CHINA STOCK,10G ROSIN FLUX,1,3.9,3.9,0,3.9,3.9
25/12/2025 15:02:08,T01-101068,3906-300-24-100P,CHINA STOCK,"12"" X 24T SAW BLADE",1,5.5,5.5,0,5.5,5.5
25/12/2025 15:02:08,T01-101068,"ER (E11) 32MM X 1""",,"32MMx1"" POLY FEMALE BEND",1,4.5,4.5,0,4.5,4.5
25/12/2025 15:02:08,T01-101068,ER(E9)32MM,,32MM POLY EQUAL BEND,1,5.7,5.7,0,5.7,5.7
25/12/2025 15:02:08,T01-101068,"ER(E1)32MMX1""",,"32MM X 1"" POLY MTA",1,3,3,0,3,3
25/12/2025 15:02:08,T01-101068,"ER(E1)32MMX1""",,"32MM X 1"" POLY MTA",2,3,6,0,6,6
25/12/2025 15:02:08,T01-101068,VOLLA SEALING TAPE,,19MM SEALING TAPE,1,3.8,3.8,0,3.8,3.8
25/12/2025 15:14:25,T01-101069,"3/4"" BOSCO CONCRETE NAIL",,"3/4"" BOSCO CONCRETE NAIL",1,1.8,1.8,0,1.8,1.8
25/12/2025 15:14:25,T01-101069,"#9693-1""",CHINA STOCK,"1"" G.I PIPE CLIP",8,0.5,4,0,4,4
25/12/2025 15:23:45,T01-101070,19190,,"2800 1/2"" x 5"" EXTENSION BAR",1,15.9,15.9,0,15.9,15.9
25/12/2025 15:23:45,T01-101070,19MM RATCHET HAND SOCKET 6POINT,CHINA STOCK,1/2??R.SOCKET 6PT M19,1,10.5,10.5,0,10.5,10.5
25/12/2025 15:25:21,T01-101071,17MM DEEP LONG SOCKET 6POINT,CHINA STOCK,"1/2"" L/SOCKET 6PT M17",1,19,19,0,19,19
25/12/2025 15:25:21,T01-101071,M-DBS6M-18/HS-06PL-18,,"1/2"" D.L/SOCKET 6PT M18",1,19,19,0,19,19
25/12/2025 15:25:56,T01-101072,TL8600-SN,ST GUCHI,8600 TUBULAR LEVER LOCK,1,94,94,0,94,94
25/12/2025 15:26:33,T01-101073,J422(E4303) J40.50 WELDING ELECTRODES 2.5MM,CHINA STOCK,J422 12# WELDING ROD 5KG,1,3.5,3.5,0,3.5,3.5
25/12/2025 15:28:57,T01-101074,L.BRACKET 70 X 70 X 55,CHINA STOCK,H/D L BRAC 70X70X55,2,4.5,9,0,9,9
25/12/2025 15:28:57,T01-101074,WCRS315,,WC RUBBER SPUD 38MM,1,5.5,5.5,0,5.5,5.5
25/12/2025 15:28:57,T01-101074,DS-FH325 - PACK,,"FH325 #6x1"" S.D.SCREWS",2,2.5,5,0,5,5
25/12/2025 15:28:57,T01-101074,SB2002,,YLW DUSTPAN BIG HOLE,1,17.9,17.9,0,17.9,17.9
25/12/2025 15:28:57,T01-101074,2.8KG CHARCOAL WOOD BBQ,,3KG+- ARANG KAYU,2,15.9,31.8,0,31.8,31.8
25/12/2025 15:34:01,T01-101075,STOCK-002,,KEY 2,2,5,10,0,10,10
25/12/2025 15:38:46,T01-101076,FLAXI 2 IN 1 COMPOUND 18KG,,FLAXI 2 IN 1 COMPOUND 18KG,1,26,26,0,26,26
25/12/2025 15:44:37,T01-101077,HG/PM-W&D SAND PAPER,,W& D SAND PAPER,15,1,15,0,14.86,14.86
25/12/2025 15:44:37,T01-101077,HAND GRIP S.PAPER HOLDER SMALL,CHINA STOCK,H/GRIP S.PAPER HOLDER-SMALL,4,12.9,51.6,0,51.14,51.14
25/12/2025 16:05:39,T01-101078,12MM DOMINO SEALING TAPE,,12MM SEALING TAPE,2,0.7,1.4,0,1.4,1.4
25/12/2025 16:05:39,T01-101078,9092,,"BC28# 1/2"" BALL COCK",1,16.9,16.9,0,16.9,16.9
25/12/2025 16:05:39,T01-101078,STEEL HOSE CLIP 10-16MM,,STEEL HOSE CLIP 10-16MM,1,1.1,1.1,0,1.1,1.1
25/12/2025 16:05:39,T01-101078,"3/4"" (20MM) ABS CLASS E",,"3/4"" ABS CLASS E PIPE",3,3.8,11.4,0,11.4,11.4
25/12/2025 16:31:23,T01-101079,AIR BUBBLE ,,AIR BUBBLE 1M,15,3,45,0,45,45
25/12/2025 16:44:17,T01-101080,GAS 14KG,,GAS 14KG - 96 TONG,1,30.5,30.5,0,30.5,30.5
25/12/2025 16:52:47,T01-101081,CEMSIKAS107 / SR 417200284,,SIKA SEAL-107 (A+B)  25KG,1,102,102,0,102,102
25/12/2025 16:54:16,T01-101082,"3/4"" X 6"" PVC BALL BLACK",,"3/4"" PVC BALL BLACK",1,7,7,0,7,7
25/12/2025 16:54:16,T01-101082,ITNFV1/2BS1212,,"1/2"" BRASS FLOAT VALVE",1,31,31,0,31,31
25/12/2025 17:04:19,T01-101083,PRESTIGE T8 66W 4' LED 6500K,PRESTIGE,T8 LED 66W 6500K 4',2,25,50,0,49.79,49.79
25/12/2025 17:04:19,T01-101083,3METER EXTENSION POLE RED,CHINA STOCK,3M EXTENSION POLE RED,1,15.5,15.5,0,15.44,15.44
25/12/2025 17:04:19,T01-101083,TK004,,"7"" L TYPE ROLLER HDL",2,6.5,13,0,12.94,12.94
25/12/2025 17:04:19,T01-101083,"LSE 1"" PVC TAPE - BLK",,"LSE 1"" PVC TAPE - BLK",1,3.5,3.5,0,3.49,3.49
25/12/2025 17:04:19,T01-101083,TR852,NIPPON PAINT ,PAINTERS TAPE 36MMx15M,3,4.8,14.4,0,14.34,14.34
25/12/2025 17:09:33,T01-101084,"2"" (50MM) UPVC END CAP",,"2"" UPVC END CAP",1,3,3,0,3,3
25/12/2025 18:00:09,T01-101085,"3PCS 4"" P.ROLLER REFILL BLUE/GRN",CHINA STOCK,"3PCS 4"" P.ROLLER REFILL BLUE/GRN",1,5.5,5.5,0,5.5,5.5
25/12/2025 18:00:09,T01-101085,"4"" X 20"" PAINT ROLLER HDL",CHINA STOCK,"4"" X 20"" P.ROLLER HDL",1,3.5,3.5,0,3.5,3.5
25/12/2025 18:03:10,T01-101086,GC AUTO CABLE 4MM,,PVC CABLE 4MM,-1,248,-248,0,-248,-248
25/12/2025 18:03:10,T01-101086,0 601 9K3 0L2,BOSCH,GSR185-LI C/LESS DRILL,1,570,570,0,570,570
25/12/2025 18:04:50,T01-101087,30# SAMURAI STANDARD,,SAMURAI SPRAY PAINT 30#,1,10.9,10.9,0,10.9,10.9
25/12/2025 18:05:55,T01-101088,SIKAFLEX 255 ULTRA SEALANT,,SIKA 255 SEALANT,1,38,38,0,38,38
25/12/2025 18:14:39,T01-101089,1201002043,,"18W 8"" 4000K ROUND LED",1,23.5,23.5,0,23.5,23.5
25/12/2025 18:25:44,T01-101090,HFTE 32.1,,"32MM X 1"" HANSEN FTE",2,8.5,17,0,17,17
25/12/2025 18:25:44,T01-101090,25MM PVC VALVE SOCKET,,"1"" PVC V/SOCKET",2,1.5,3,0,3,3
25/12/2025 18:25:44,T01-101090,"1"" X 90 (25MM) PVC EQUAL ELBO",,"1"" PVC EQUAL ELBOW",2,1.6,3.2,0,3.2,3.2
25/12/2025 18:25:44,T01-101090,"1"" DOMINO PVC B.VALVE W/O THRE",,"1"" PVC B.VALVE W/O THREAD",3,7.5,22.5,0,22.5,22.5
25/12/2025 18:26:36,T01-101091,1011200100048 - 75CM 16K UMBRELLA,,75CM UMBRELLA,1,17.5,17.5,0,17.5,17.5
25/12/2025 18:38:57,T01-101092,STOCK-002,,KEY 2,2,5,10,0,10,10
26/12/2025 08:37:11,T01-101093,4811.41.2000 48MM X 12Y,,MASKING TAPE 48MMX12Y,1,15,15,0,15,15
26/12/2025 08:38:06,T01-101094,SIVO9LD,,"9"" L/D SIDE INLET VALVE",1,5.5,5.5,0,5.5,5.5
26/12/2025 08:46:42,T01-101095,1215BP8M,EVEREADY,EVEREADY SHD AA BTY 8PCS,1,19.9,19.9,0,19.9,19.9
26/12/2025 08:46:42,T01-101095,GSS,,MINI GLUE STICK (6 X 1/2),1,5.5,5.5,0,5.5,5.5
26/12/2025 08:46:42,T01-101095,GGM,,MINI GLUE GUN 20W,1,19.9,19.9,0,19.9,19.9
26/12/2025 08:46:42,T01-101095,1212BP8M,EVEREADY,EVEREADY SHD AAA 8PCS,1,19.9,19.9,0,19.9,19.9
26/12/2025 08:48:22,T01-101096,"W.MAN 1"" PVC CASING",,"W.MAN 1"" PVC CASING",3,4.5,13.5,0,13.5,13.5
26/12/2025 08:48:22,T01-101096,SHARK GRIP 12MMX3M D/SIDED MOUNTING TAPE RED,CHINA STOCK,D/SIDED MOUNTING TAPE 12MMX3M,1,4.9,4.9,0,4.9,4.9
26/12/2025 08:48:22,T01-101096,2808003060,,13A S/SOCKET CR6638,1,4.5,4.5,0,4.5,4.5
26/12/2025 08:48:22,T01-101096,2503003004,,3 X 3 PVC BASE,1,0.9,0.9,0,0.9,0.9
26/12/2025 08:49:31,T01-101097,10# SAMURAI STANDARD,,SAMURAI SPRAY 10#,1,10.9,10.9,0,10.9,10.9
26/12/2025 08:52:41,T01-101098,C-77EN2,,C-77EN2 FIRE DOOR CLOSER,1,100,100,0,100,100
26/12/2025 08:55:44,T01-101099,V3866,,"6"" S/S FLOOR TRAP W/CONNECTOR",2,26,52,0,52,52
26/12/2025 09:03:17,T01-101100,SAFETY VEST WITH ZIP GREEN,CHINA STOCK,SAFETY VEST W/ZIP GRN,2,16.9,33.8,0,33.8,33.8
26/12/2025 09:03:17,T01-101100,LSH,PROGUARD,SIRIM SAFETY HELMET COLOR,2,14.9,29.8,0,29.8,29.8
26/12/2025 09:03:17,T01-101100,STHT33428-8,,STANLEY MEASURE TAPE 8M/26',1,37.9,37.9,0,37.9,37.9
26/12/2025 09:06:31,T01-101101,1x2x12' FINGER JOIN KAYU (MERANTI),,1x2x12' FINGER JOIN KAYU (MERANTI),1,18.8,18.8,0,18.8,18.8
26/12/2025 09:09:53,T01-101102,FK-029,,KIN INK LIQUID,1,3,3,0,3,3
26/12/2025 09:09:53,T01-101102,SR 417105350,,PLASTIC INK POT (BIG),1,3.5,3.5,0,3.5,3.5
26/12/2025 09:09:53,T01-101102,DS-FH325 - PACK,,"FH325 #6x1"" S.D.SCREWS",2,2.5,5,0,5,5
26/12/2025 09:13:14,T01-101103,LSE 13A PLUG TOP(W)-SIRIM,,13A PLUG TOP(W)-SIRIM,1,4.5,4.5,0,4.5,4.5
26/12/2025 09:13:14,T01-101103,"TAPPING SCREW 7x3""",CHINA STOCK,"7# X 3"" TAPPING SCREW",1,3.5,3.5,0,3.5,3.5
26/12/2025 09:13:14,T01-101103,GP-875 DRYWALL SCREW,,"GP875 BLK DRYWALL/S #8x3""",1,3.5,3.5,0,3.5,3.5
26/12/2025 09:17:32,T01-101104,"PJ-4"" X 24"" PAINT ROLLER HDL",CHINA STOCK,"4""x24"" PAINT ROLLER HDL",1,3.8,3.8,0,3.8,3.8
26/12/2025 09:17:32,T01-101104,TR832N,NIPPON PAINT ,"1"" SYN PAINT BRUSH 750",1,6.2,6.2,0,6.2,6.2
26/12/2025 09:17:32,T01-101104,"3PCS 4"" P.ROLLER REFILL BLUE/GRN",CHINA STOCK,"3PCS 4"" P.ROLLER REFILL BLUE/GRN",1,5.5,5.5,0,5.5,5.5
26/12/2025 09:17:32,T01-101104,CCP318P4,NIPPON PAINT ,WEATHERBOND P BASE 1L,2,62,124,0,124,124
26/12/2025 09:17:32,T01-101104,1202005047,,T5 LED 9W 6500K 2',1,12.9,12.9,0,12.9,12.9
26/12/2025 09:17:32,T01-101104,1202005059,,T5 LED 18W 6500K 4',1,13.9,13.9,0,13.9,13.9
26/12/2025 09:17:32,T01-101104,"PRESTIGE PLUS PT1006LP-SC 6""",PRESTIGE,"18W 6500K 6"" LED SQ DOWNL",1,21,21,0,21,21
26/12/2025 09:24:05,T01-101105,GAS 14KG,,GAS 14KG - 96 TONG,2,30.5,61,0,61,61
26/12/2025 09:24:31,T01-101106,GAS 14KG,,GAS 14KG - 96 TONG,2,30.5,61,0,61,61
26/12/2025 09:54:06,T01-101107,BOLT & NUT  HEXAGON,,BOLT & NUT & CHAIN & WASHER,0.02,17.5,0.35,0,0.35,0.35
26/12/2025 10:06:36,T01-101108,4 1/2' P/E SHEET,,3M X 12M P/E SHEET,1,7,7,0,7,7
26/12/2025 10:06:36,T01-101108,4 METER METAL EXTENSION POLE,CHINA STOCK,4M METAL EXTENSION POLE,1,17.5,17.5,0,17.5,17.5
26/12/2025 10:06:36,T01-101108,"7"" H/DUTY PAINT ROLLER FRAME - BLUE",CHINA STOCK,"7"" H/D P.ROLLER FRAME ",1,5.9,5.9,0,5.9,5.9
26/12/2025 10:10:07,T01-101109,YTL CEMENT ,,YTL CEMENT ,2,27.8,55.6,0,55.6,55.6
26/12/2025 10:10:07,T01-101109,SPONGE SCRUB YELLOW,,YELLOW SPONGE,2,3.9,7.8,0,7.8,7.8
26/12/2025 10:13:12,T01-101110,"7"" PAINT ROLLER REFILL",CHINA STOCK,"7"" PAINT ROLLER REFILL",1,4.9,4.9,0,4.9,4.9
26/12/2025 10:13:12,T01-101110,PENTENS T-200H 4.5KG - GREY,PENTENS,PENTENS T-200H 4.5KG GRY,1,100,100,0,100,100
26/12/2025 10:16:03,T01-101111,PTPNT,,PNT 13A PLUG TOP,6,5,30,0,30,30
26/12/2025 10:34:21,T01-101112,500ML INSECTICIDE SPRAY,CHINA STOCK,500ML INSECTICIDE SPRAY,1,23.9,23.9,0,23.9,23.9
26/12/2025 10:50:44,T01-101113,STOCK-002,,KEY 2,3,5,15,0,15,15
26/12/2025 10:51:57,T01-101114,1202005059,,T5 LED 18W 6500K 4',-1,13.9,-13.9,0,-13.9,-13.9
26/12/2025 10:51:57,T01-101114,1202005047,,T5 LED 9W 6500K 2',-1,12.9,-12.9,0,-12.9,-12.9
26/12/2025 10:51:57,T01-101114,PLS T8 22W LED 6500K 4',,T8 LED 22W 6500K 4',1,12.5,12.5,0,12.5,12.5
26/12/2025 10:51:57,T01-101114,1202005016,PRESTIGE,T8 LED 18W 6500K 2',3,12.5,37.5,0,37.5,37.5
26/12/2025 10:51:57,T01-101114,CCP415P4,NIPPON PAINT ,PLATONE HIGH GLOSS P BASE 1L,1,31,31,0,31,31
26/12/2025 10:51:57,T01-101114,"2.5"" X 750 BOSSKU P/BRUSH",CHINA STOCK,"2.5"" X 750 BOSSKU P/BRUSH",1,10.9,10.9,0,10.9,10.9
26/12/2025 11:00:40,T01-101115,LK-026,,20KG STOPPING COMPOUND,1,4,4,0,4,4
26/12/2025 11:00:40,T01-101115,T2-TW-325/ S-TUP-01A,,TURPINTINE WHT 325ML,1,5.5,5.5,0,5.5,5.5
26/12/2025 11:02:40,T01-101116,RF81-PT,,81 S/S PRESS BIDET HEAD,1,26.9,26.9,0,26.81,26.81
26/12/2025 11:02:40,T01-101116,ARTRIINK EK-71 TWIN MARKER PEN,CHINA STOCK,ARTRIINK EK-71 TWIN MARKER PEN,1,2.5,2.5,0,2.49,2.49
26/12/2025 11:02:40,T01-101116,12MM DOMINO SEALING TAPE,,12MM SEALING TAPE,1,0.7,0.7,0,0.7,0.7
26/12/2025 11:09:28,T01-101117,PVCFGCWF6X6,,"6""x6"" PVC F.GRATING W/FILTER",1,7,7,0,7,7
26/12/2025 11:09:28,T01-101117,S019-6 MACHINE SCREW M6x50MM,CHINA STOCK,M6x50MM MACHINE SCREW,1,3.5,3.5,0,3.5,3.5
26/12/2025 11:09:28,T01-101117,91042400,UHU,UHU SUPER GLUE 3GM,1,3.9,3.9,0,3.9,3.9
26/12/2025 11:10:33,T01-101118,BMF-173,,3L MOSAIC FLUID 17%,1,15.5,15.5,0,15.5,15.5
26/12/2025 11:10:33,T01-101118,"2.5"" X 750 BOSSKU P/BRUSH",CHINA STOCK,"2.5"" X 750 BOSSKU P/BRUSH",1,10.9,10.9,0,10.9,10.9
26/12/2025 11:10:33,T01-101118,"1"" X 680 BOSSKU P/BRUSH",CHINA STOCK,"1""x680 BOSSKU P/BRUSH",1,2,2,0,2,2
26/12/2025 11:16:44,T01-101119,STOCK-002,,KEY 2,1,5,5,0,5,5
26/12/2025 11:21:12,T01-101120,FMS-BT002-1TPWHT,,"PVC BOTTLE TRAP 1-1/4"" ",1,7,7,0,7,7
26/12/2025 11:24:35,T01-101121,"ER(E2)25MMX3/4""",,"25MM X 3/4"" POLY FTA",5,2.5,12.5,0,12.5,12.5
26/12/2025 11:24:35,T01-101121,10# YAWATA (FT-51),,10# YAWATA WELDING ROD,1,48,48,0,48,48
26/12/2025 11:24:35,T01-101121,WM006,,BLK WELD MASK W/HEADBAND,1,13.9,13.9,0,13.9,13.9
26/12/2025 11:31:55,T01-101122,FF021-D(D)/CLE016,,16MM EXCEL CAM LOCK,4,5.9,23.6,0,23.53,23.53
26/12/2025 11:31:55,T01-101122,"1/8"" X 5/8"" ACE B.RIVET",,"1/8"" X 5/8"" B.RIVET",1,3,3,0,2.99,2.99
26/12/2025 11:31:55,T01-101122,"1"" S/STEEL HINGES",,"1"" S/STEEL HINGES",2,3.5,7,0,6.98,6.98
26/12/2025 11:31:55,T01-101122,6.98621E+12,,13-107 S/RODENTICICE 20G,1,1.5,1.5,0,1.5,1.5
26/12/2025 11:32:36,T01-101123,ANGO Y31 3in1 CABLE,CHINA STOCK,ANGO Y31 3in1 CABLE ,1,21.9,21.9,0,21.9,21.9
26/12/2025 11:34:14,T01-101124,9.6E+12,,H/D GARBAGE BAG BLK (XL),1,7,7,0,7,7
26/12/2025 11:35:46,T01-101125,G-WN-085,,GARDENU 085 WATER NOZZLE,1,18.9,18.9,0,18.9,18.9
26/12/2025 11:38:38,T01-101126,16MM CABLE CLIPS 40PCS,CHINA STOCK,16MM CABLE CLIPS 40PCS,1,4.5,4.5,0,4.5,4.5
26/12/2025 11:38:38,T01-101126,12MM X 15M VOLLA SEAL TAPE,,12MMx15M SEALING TAPE,5,1.8,9,0,9,9
26/12/2025 11:38:38,T01-101126,4.8MMX200MM WHT CABLE TIE,CHINA STOCK,4.8X200MM WHT CABLE TIE,3,5.9,17.7,0,17.7,17.7
26/12/2025 11:38:38,T01-101126,STAINLESS STEEL 304 NIPPLE 1/2,,"S/S NIPPLE 1/2""",3,5,15,0,15,15
26/12/2025 11:38:38,T01-101126,"S/S V/SOC 1/2""/ITNSSFMFS1/2",,"S/S V.SOCKET 1/2""",3,6.5,19.5,0,19.5,19.5
26/12/2025 11:38:38,T01-101126,"STAINLESS STEEL 304 PLUG 1/2""",,"S/S PLUG 1/2""",3,3.8,11.4,0,11.4,11.4
26/12/2025 11:38:38,T01-101126,12MM COMBINATION SPANNER/WRENCH,,12MM C.SPANNER,1,4,4,0,4,4
26/12/2025 11:39:40,T01-101127,"31"" X 82"" FOLDING DOOR",,"31"" X 82"" FOLDING DOOR",2,110,220,0,220,220
26/12/2025 11:39:40,T01-101127,3906-300-18-100P,CHINA STOCK,"12"" X 18T SAW BLADE",1,5.5,5.5,0,5.5,5.5
26/12/2025 11:39:40,T01-101127,JCTOP 3M MEASURING TAPE S008,CHINA STOCK,JCTOP 3M MEASURING TAPE GRN,1,9.5,9.5,0,9.5,9.5
26/12/2025 11:40:31,T01-101128,"IRWIN TCT SAW BLADE 4"" X 40T",CHINA STOCK,"IRWIN TCT SAW BLADE 4""x40T",1,15.9,15.9,0,15.9,15.9
26/12/2025 11:40:31,T01-101128,25MMX4MTR PPRP-PN16(C) - FT,,25 X 4M PPR PIPE-PN16(C),1,3,3,0,3,3
26/12/2025 11:40:58,T01-101129,RS-650 RTV GASKET SILICONE RED/GHRS650,,HI-TEMP GASKET MAKER - RED,1,11.9,11.9,0,11.9,11.9
26/12/2025 11:43:17,T01-101130,ECO ANT BAIT PEST ASIA/0836,,ECO ANT BAIT,1,12.9,12.9,0,12.9,12.9
26/12/2025 11:44:44,T01-101131,97-000-212,,UHU THREADLOCKER BS 11G,1,42.9,42.9,0,42.9,42.9
26/12/2025 11:48:10,T01-101132,49002(658412),,M6X30 ROOFING BOLT & NUT,1,3.5,3.5,0,3.5,3.5
26/12/2025 11:49:55,T01-101133,49002(658408),,M5X30 ROOFING BOLT & NUT,1,3.5,3.5,0,3.5,3.5
26/12/2025 11:52:15,T01-101134,GHD6277,HARDEX,TL6277 H/D BEARING & BOLT LOCK,1,19.9,19.9,0,19.9,19.9
26/12/2025 11:57:38,T01-101135,SVSW2G2W,,S.VACE 16A 2G2W SWITCH,1,20,20,0,20,20
26/12/2025 11:57:38,T01-101135,SYWEZFIX1210,,12MM STEEL BAND,1,12,12,0,12,12
26/12/2025 11:59:10,T01-101136,1 X 3/4 PVC (25MMX20MM),,"1"" X 3/4"" PVC R/SOCKET",2,1,2,0,2,2
26/12/2025 11:59:10,T01-101136,"3/4"" (20MM) PVC EQUAL SOCKET",,"3/4"" PVC SOCKET",2,0.8,1.6,0,1.6,1.6
26/12/2025 11:59:10,T01-101136,"3/4"" PVC CLASS 7 PIPE - FT",,"3/4"" PVC CLASS 7 PIPE",7,3.3,23.1,0,23.1,23.1
26/12/2025 11:59:50,T01-101137,1L GLOSS EMULSION PAINT RED CO,,1L GLOSS EMUL RED PAINT,1,42,42,0,42,42
26/12/2025 12:01:01,T01-101138,07044/WB65,,"2-1/2"" PVC SINK WASTE",1,9.5,9.5,0,9.5,9.5
